AccountID,CustomerID,TypeID,Amount,TransactionDate,DeviceID,ATMID,LocationID,TransactionMode,Status,IsFraud,FraudReason
781,781,5,177668.5,2025-05-02 01:19:00,781,27,4,IMPS,Success,0,
206,206,6,38229.55,2025-05-02 01:20:00,206,21,3,ATM,Failed,1,Foreign Location
546,546,5,93893.77,2025-05-02 01:21:00,546,16,1,ATM,Success,0,
811,811,9,78947.41,2025-05-02 01:22:00,811,3,4,NETBANKING,Success,1,Night Transaction
622,622,5,144439.22,2025-05-02 01:23:00,622,29,3,RTGS,Success,0,
600,600,1,94312.96,2025-05-02 01:24:00,600,30,10,IMPS,Success,0,
587,587,1,179223.04,2025-05-02 01:25:00,587,23,6,NETBANKING,Success,0,
71,71,5,93331.7,2025-05-02 01:26:00,71,7,9,NEFT,Failed,0,
472,472,3,120496.04,2025-05-02 01:27:00,472,24,1,ATM,Success,0,
160,160,6,109040.09,2025-05-02 01:28:00,160,15,9,RTGS,Success,0,
894,894,1,169774.33,2025-05-02 01:29:00,894,6,6,NEFT,Success,0,
553,553,3,94189.39,2025-05-02 01:30:00,553,23,7,NETBANKING,Success,0,
474,474,3,127524.71,2025-05-02 01:31:00,474,12,2,IMPS,Success,0,
431,431,4,4708.89,2025-05-02 01:32:00,431,16,7,UPI,Success,0,
412,412,3,148905.86,2025-05-02 01:33:00,412,18,6,NETBANKING,Success,0,
35,35,7,22860.87,2025-05-02 01:34:00,35,24,9,UPI,Success,0,
923,923,9,17276.91,2025-05-02 01:35:00,923,15,4,UPI,Success,0,
620,620,4,194312.25,2025-05-02 01:36:00,620,17,6,NEFT,Success,0,
549,549,6,40727.88,2025-05-02 01:37:00,549,5,6,ATM,Success,1,Night Transaction
448,448,5,162154.98,2025-05-02 01:38:00,448,1,8,POS,Success,0,
736,736,9,177924.26,2025-05-02 01:39:00,736,30,7,UPI,Success,0,
954,954,5,168243.89,2025-05-02 01:40:00,954,1,1,NETBANKING,Success,1,New Device Transaction
924,924,1,25611.57,2025-05-02 01:41:00,924,1,7,UPI,Success,0,
842,842,2,21559.25,2025-05-02 01:42:00,842,30,1,NETBANKING,Success,0,
789,789,6,128054.92,2025-05-02 01:43:00,789,7,10,IMPS,Success,0,
715,715,10,61438.39,2025-05-02 01:44:00,715,25,2,IMPS,Success,0,
973,973,9,194628.59,2025-05-02 01:45:00,973,20,3,ATM,Success,0,
741,741,1,42984.57,2025-05-02 01:46:00,741,29,5,ATM,Success,0,
842,842,1,188553.87,2025-05-02 01:47:00,842,25,3,ATM,Success,1,Night Transaction
536,536,6,63601.13,2025-05-02 01:48:00,536,3,9,ATM,Failed,0,
150,150,1,45298.25,2025-05-02 01:49:00,150,21,8,UPI,Success,1,Night Transaction
781,781,3,73714.87,2025-05-02 01:50:00,781,10,7,RTGS,Success,0,
876,876,8,143533.56,2025-05-02 01:51:00,876,17,8,RTGS,Success,0,
818,818,7,151914.16,2025-05-02 01:52:00,818,4,9,NEFT,Success,0,
250,250,10,95804.36,2025-05-02 01:53:00,250,1,2,ATM,Success,0,
605,605,6,154641.97,2025-05-02 01:54:00,605,3,9,IMPS,Failed,0,
642,642,3,27938.22,2025-05-02 01:55:00,642,25,4,RTGS,Success,0,
199,199,9,80260.46,2025-05-02 01:56:00,199,23,8,NEFT,Success,0,
900,900,6,50203.23,2025-05-02 01:57:00,900,20,3,NEFT,Success,0,
255,255,1,190406.51,2025-05-02 01:58:00,255,13,6,UPI,Success,0,
695,695,5,94352.71,2025-05-02 01:59:00,695,4,10,RTGS,Success,0,
837,837,8,181337.56,2025-05-02 02:00:00,837,1,6,RTGS,Success,0,
157,157,1,1896.04,2025-05-02 02:01:00,157,19,8,POS,Success,0,
813,813,10,98755.45,2025-05-02 02:02:00,813,15,1,ATM,Failed,0,
599,599,5,184244.07,2025-05-02 02:03:00,599,19,4,IMPS,Success,0,
602,602,10,9131.56,2025-05-02 02:04:00,602,27,6,NEFT,Success,1,Multiple Transactions
292,292,7,14054.26,2025-05-02 02:05:00,292,2,3,IMPS,Success,0,
520,520,5,191270.18,2025-05-02 02:06:00,520,30,9,IMPS,Success,0,
55,55,8,27621.84,2025-05-02 02:07:00,55,20,9,POS,Success,0,
466,466,2,198273.64,2025-05-02 02:08:00,466,30,7,NEFT,Success,0,
110,110,5,114073.28,2025-05-02 02:09:00,110,8,2,NETBANKING,Failed,0,
245,245,5,130544.67,2025-05-02 02:10:00,245,1,1,IMPS,Success,0,
8,8,5,173398.62,2025-05-02 02:11:00,8,23,4,NETBANKING,Success,0,
136,136,4,152081.99,2025-05-02 02:12:00,136,1,3,RTGS,Success,1,Foreign Location
373,373,4,19487.24,2025-05-02 02:13:00,373,15,8,RTGS,Success,0,
335,335,3,188628.98,2025-05-02 02:14:00,335,30,1,UPI,Success,0,
359,359,4,131587.52,2025-05-02 02:15:00,359,11,1,RTGS,Failed,0,
116,116,6,58828.23,2025-05-02 02:16:00,116,21,6,ATM,Success,0,
720,720,7,164059.3,2025-05-02 02:17:00,720,7,10,POS,Success,1,Foreign Location
507,507,6,142201.03,2025-05-02 02:18:00,507,22,4,NETBANKING,Success,0,
905,905,4,20115.91,2025-05-02 02:19:00,905,24,8,IMPS,Success,1,Night Transaction
305,305,5,65909.15,2025-05-02 02:20:00,305,18,3,ATM,Success,0,
38,38,5,53754.93,2025-05-02 02:21:00,38,26,6,IMPS,Success,0,
673,673,5,2800.7,2025-05-02 02:22:00,673,12,5,ATM,Success,0,
240,240,1,20587.13,2025-05-02 02:23:00,240,12,7,IMPS,Success,0,
548,548,6,28070.71,2025-05-02 02:24:00,548,8,9,NETBANKING,Success,0,
61,61,8,69941.87,2025-05-02 02:25:00,61,7,4,POS,Success,0,
154,154,9,14794.47,2025-05-02 02:26:00,154,4,3,IMPS,Success,0,
968,968,5,199924.09,2025-05-02 02:27:00,968,26,9,NEFT,Success,0,
15,15,1,137093.59,2025-05-02 02:28:00,15,2,9,POS,Failed,1,Night Transaction
945,945,9,35848.83,2025-05-02 02:29:00,945,8,1,NETBANKING,Success,0,
753,753,6,55215.67,2025-05-02 02:30:00,753,28,4,POS,Failed,0,
934,934,4,178380.52,2025-05-02 02:31:00,934,9,10,NETBANKING,Success,0,
413,413,5,108914.69,2025-05-02 02:32:00,413,1,5,NETBANKING,Success,0,
539,539,10,54172.7,2025-05-02 02:33:00,539,21,7,IMPS,Success,0,
580,580,5,125958.64,2025-05-02 02:34:00,580,12,1,NETBANKING,Success,0,
897,897,8,89464.68,2025-05-02 02:35:00,897,3,7,RTGS,Success,0,
973,973,3,29142.83,2025-05-02 02:36:00,973,5,4,IMPS,Pending,1,Night Transaction
346,346,9,66324.71,2025-05-02 02:37:00,346,16,3,RTGS,Success,0,
584,584,8,93569.71,2025-05-02 02:38:00,584,18,10,UPI,Success,0,
605,605,1,8511.12,2025-05-02 02:39:00,605,17,2,ATM,Success,0,
355,355,10,48717.06,2025-05-02 02:40:00,355,19,9,IMPS,Failed,0,
12,12,7,167685.95,2025-05-02 02:41:00,12,23,9,POS,Failed,0,
886,886,6,131500.27,2025-05-02 02:42:00,886,29,8,NEFT,Success,0,
759,759,1,96880.36,2025-05-02 02:43:00,759,26,10,POS,Success,1,High Amount Transaction
786,786,8,146636.19,2025-05-02 02:44:00,786,30,9,POS,Success,0,
460,460,1,69362.15,2025-05-02 02:45:00,460,27,7,POS,Success,0,
115,115,5,28865.54,2025-05-02 02:46:00,115,9,8,RTGS,Success,0,
654,654,2,77225.79,2025-05-02 02:47:00,654,3,10,NETBANKING,Success,0,
601,601,1,132569.84,2025-05-02 02:48:00,601,23,4,ATM,Success,0,
581,581,5,32031.35,2025-05-02 02:49:00,581,1,1,IMPS,Pending,0,
202,202,7,160452.47,2025-05-02 02:50:00,202,18,3,NETBANKING,Success,0,
142,142,7,135048.84,2025-05-02 02:51:00,142,23,6,UPI,Success,0,
290,290,8,152477.01,2025-05-02 02:52:00,290,27,9,POS,Success,0,
387,387,7,85256.79,2025-05-02 02:53:00,387,3,4,NEFT,Success,0,
928,928,10,161460.4,2025-05-02 02:54:00,928,14,4,ATM,Success,0,
445,445,3,146506.49,2025-05-02 02:55:00,445,3,6,NETBANKING,Success,0,
377,377,7,18000.66,2025-05-02 02:56:00,377,11,4,IMPS,Success,0,
117,117,1,32519.49,2025-05-02 02:57:00,117,14,6,POS,Success,0,
575,575,9,68010.53,2025-05-02 02:58:00,575,7,9,IMPS,Pending,0,
716,716,5,100000.82,2025-05-02 02:59:00,716,30,8,IMPS,Success,0,
774,774,1,19717.78,2025-05-02 03:00:00,774,24,4,RTGS,Success,0,
644,644,2,170248.71,2025-05-02 03:01:00,644,27,9,NETBANKING,Success,0,
608,608,3,61071.54,2025-05-02 03:02:00,608,5,7,RTGS,Success,1,High Amount Transaction
56,56,8,159382.84,2025-05-02 03:03:00,56,27,1,RTGS,Success,0,
813,813,7,150566.09,2025-05-02 03:04:00,813,5,2,NEFT,Success,0,
771,771,10,26201.33,2025-05-02 03:05:00,771,9,10,UPI,Success,1,Foreign Location
970,970,5,9233.17,2025-05-02 03:06:00,970,28,3,RTGS,Success,0,
606,606,2,40607.1,2025-05-02 03:07:00,606,19,4,ATM,Success,0,
250,250,4,135189.42,2025-05-02 03:08:00,250,3,6,POS,Pending,0,
848,848,6,43350.99,2025-05-02 03:09:00,848,12,3,NETBANKING,Success,0,
822,822,3,27632.08,2025-05-02 03:10:00,822,15,4,POS,Success,0,
588,588,8,98895.14,2025-05-02 03:11:00,588,22,7,NETBANKING,Success,0,
865,865,5,149019.24,2025-05-02 03:12:00,865,3,3,UPI,Success,0,
133,133,3,121608.52,2025-05-02 03:13:00,133,29,10,POS,Success,0,
44,44,7,8984.71,2025-05-02 03:14:00,44,19,7,RTGS,Success,0,
373,373,6,77021.65,2025-05-02 03:15:00,373,2,4,RTGS,Success,0,
767,767,8,23243.02,2025-05-02 03:16:00,767,6,6,NEFT,Success,0,
873,873,8,125976.04,2025-05-02 03:17:00,873,16,6,IMPS,Success,0,
887,887,10,88138.23,2025-05-02 03:18:00,887,13,6,ATM,Success,0,
247,247,5,39833.44,2025-05-02 03:19:00,247,16,10,UPI,Success,1,Multiple Transactions
414,414,2,65402.29,2025-05-02 03:20:00,414,13,3,POS,Failed,0,
467,467,10,54962.24,2025-05-02 03:21:00,467,19,3,POS,Success,0,
334,334,9,97880.66,2025-05-02 03:22:00,334,19,2,IMPS,Success,0,
304,304,7,44947.44,2025-05-02 03:23:00,304,5,2,NEFT,Success,0,
68,68,9,42247.18,2025-05-02 03:24:00,68,8,4,POS,Success,0,
285,285,7,196633.89,2025-05-02 03:25:00,285,13,9,ATM,Success,1,Night Transaction
75,75,7,86214.91,2025-05-02 03:26:00,75,2,4,NEFT,Success,1,Night Transaction
192,192,9,57261.75,2025-05-02 03:27:00,192,16,10,ATM,Success,0,
994,994,9,197089.52,2025-05-02 03:28:00,994,18,1,IMPS,Success,0,
260,260,9,122503.62,2025-05-02 03:29:00,260,16,8,NEFT,Success,0,
121,121,2,7166.52,2025-05-02 03:30:00,121,8,4,ATM,Failed,0,
934,934,7,54908.29,2025-05-02 03:31:00,934,7,6,POS,Success,0,
78,78,3,118403.88,2025-05-02 03:32:00,78,19,2,NEFT,Success,0,
192,192,6,170306.79,2025-05-02 03:33:00,192,21,10,NETBANKING,Pending,0,
113,113,8,148420.47,2025-05-02 03:34:00,113,5,8,POS,Success,0,
688,688,7,190305.38,2025-05-02 03:35:00,688,2,10,IMPS,Success,0,
25,25,7,7283.55,2025-05-02 03:36:00,25,1,2,IMPS,Success,0,
888,888,9,120751.3,2025-05-02 03:37:00,888,30,4,ATM,Success,0,
386,386,8,11265.08,2025-05-02 03:38:00,386,5,1,NEFT,Success,0,
240,240,5,43604.81,2025-05-02 03:39:00,240,16,7,RTGS,Success,0,
545,545,7,60682.69,2025-05-02 03:40:00,545,22,7,NEFT,Pending,0,
63,63,6,38540.36,2025-05-02 03:41:00,63,2,9,NEFT,Success,0,
434,434,3,176335.45,2025-05-02 03:42:00,434,28,10,POS,Success,0,
825,825,5,160608.37,2025-05-02 03:43:00,825,21,8,NETBANKING,Failed,0,
552,552,1,24963.71,2025-05-02 03:44:00,552,30,7,UPI,Success,0,
269,269,3,37276.28,2025-05-02 03:45:00,269,4,5,UPI,Success,0,
57,57,3,127702.87,2025-05-02 03:46:00,57,6,1,UPI,Success,0,
527,527,4,19119.73,2025-05-02 03:47:00,527,16,6,UPI,Success,0,
592,592,2,126231.15,2025-05-02 03:48:00,592,30,7,NEFT,Success,0,
696,696,10,103228.22,2025-05-02 03:49:00,696,26,2,NEFT,Success,0,
793,793,6,78787.23,2025-05-02 03:50:00,793,23,7,POS,Success,0,
674,674,9,172292.28,2025-05-02 03:51:00,674,27,8,NETBANKING,Success,0,
205,205,5,155477.69,2025-05-02 03:52:00,205,6,8,POS,Success,0,
25,25,2,64640.06,2025-05-02 03:53:00,25,12,8,ATM,Success,0,
84,84,1,131567.19,2025-05-02 03:54:00,84,17,1,UPI,Success,0,
3,3,4,97314.56,2025-05-02 03:55:00,3,3,1,IMPS,Success,0,
879,879,2,14706.6,2025-05-02 03:56:00,879,27,3,RTGS,Success,0,
509,509,3,139103.57,2025-05-02 03:57:00,509,21,2,RTGS,Success,0,
429,429,2,129474.97,2025-05-02 03:58:00,429,4,4,RTGS,Success,0,
740,740,7,92834.63,2025-05-02 03:59:00,740,28,10,UPI,Success,0,
900,900,1,84973.4,2025-05-02 04:00:00,900,19,8,UPI,Success,0,
812,812,3,49329.87,2025-05-02 04:01:00,812,19,2,UPI,Success,0,
163,163,1,43711.07,2025-05-02 04:02:00,163,4,1,RTGS,Success,0,
729,729,4,197021.85,2025-05-02 04:03:00,729,27,2,NETBANKING,Success,0,
723,723,4,178440.68,2025-05-02 04:04:00,723,25,9,RTGS,Success,0,
101,101,3,129799.77,2025-05-02 04:05:00,101,10,9,POS,Success,0,
477,477,10,171694.46,2025-05-02 04:06:00,477,7,7,RTGS,Success,0,
587,587,7,167748.83,2025-05-02 04:07:00,587,1,5,NEFT,Success,0,
831,831,4,87457.71,2025-05-02 04:08:00,831,14,4,UPI,Success,0,
417,417,10,196259.78,2025-05-02 04:09:00,417,18,2,POS,Success,1,New Device Transaction
383,383,2,173537.46,2025-05-02 04:10:00,383,29,10,NETBANKING,Success,0,
388,388,8,87230.33,2025-05-02 04:11:00,388,16,10,RTGS,Success,0,
821,821,2,195822.62,2025-05-02 04:12:00,821,6,5,IMPS,Success,0,
651,651,1,192372.54,2025-05-02 04:13:00,651,7,7,IMPS,Success,0,
659,659,6,19622.12,2025-05-02 04:14:00,659,24,7,RTGS,Success,0,
256,256,2,61641.78,2025-05-02 04:15:00,256,19,10,NETBANKING,Success,0,
626,626,3,27661.52,2025-05-02 04:16:00,626,5,7,RTGS,Success,1,New Device Transaction
922,922,2,198576.18,2025-05-02 04:17:00,922,21,6,IMPS,Success,0,
987,987,1,131296.74,2025-05-02 04:18:00,987,4,3,NETBANKING,Success,0,
875,875,7,31929.51,2025-05-02 04:19:00,875,21,10,NEFT,Success,0,
745,745,1,99943.36,2025-05-02 04:20:00,745,22,8,ATM,Success,0,
22,22,2,66577.73,2025-05-02 04:21:00,22,2,7,IMPS,Failed,0,
37,37,6,5504.99,2025-05-02 04:22:00,37,10,7,ATM,Success,0,
871,871,5,177664.04,2025-05-02 04:23:00,871,24,8,NEFT,Success,0,
3,3,2,68169.24,2025-05-02 04:24:00,3,11,1,IMPS,Success,0,
711,711,7,183463.89,2025-05-02 04:25:00,711,27,8,ATM,Success,0,
17,17,5,45701.64,2025-05-02 04:26:00,17,28,7,NEFT,Failed,0,
744,744,2,182106.68,2025-05-02 04:27:00,744,3,6,NETBANKING,Success,0,
510,510,7,121872.36,2025-05-02 04:28:00,510,26,4,NEFT,Failed,0,
818,818,9,5107.63,2025-05-02 04:29:00,818,14,8,UPI,Success,0,
762,762,9,164710.61,2025-05-02 04:30:00,762,1,10,ATM,Success,0,
128,128,6,119377.1,2025-05-02 04:31:00,128,24,1,NEFT,Success,0,
548,548,10,196093.63,2025-05-02 04:32:00,548,11,2,NETBANKING,Success,0,
608,608,7,78467.17,2025-05-02 04:33:00,608,16,4,IMPS,Success,0,
411,411,10,184978.69,2025-05-02 04:34:00,411,17,9,POS,Success,0,
168,168,2,155702.75,2025-05-02 04:35:00,168,18,3,POS,Success,0,
380,380,9,138150.36,2025-05-02 04:36:00,380,12,4,RTGS,Success,0,
87,87,10,174915.57,2025-05-02 04:37:00,87,20,3,NEFT,Success,0,
837,837,9,166843.55,2025-05-02 04:38:00,837,30,2,NEFT,Success,0,
286,286,10,87712.68,2025-05-02 04:39:00,286,13,7,NEFT,Success,0,
793,793,2,115172.27,2025-05-02 04:40:00,793,19,5,ATM,Success,0,
624,624,5,184829.28,2025-05-02 04:41:00,624,9,6,UPI,Success,0,
164,164,8,124757.26,2025-05-02 04:42:00,164,8,4,IMPS,Success,0,
458,458,3,150826.44,2025-05-02 04:43:00,458,1,6,NEFT,Success,0,
921,921,9,63559.65,2025-05-02 04:44:00,921,8,5,UPI,Success,1,Foreign Location
224,224,1,142165.23,2025-05-02 04:45:00,224,6,8,RTGS,Success,0,
88,88,10,97280.14,2025-05-02 04:46:00,88,26,8,POS,Pending,0,
741,741,8,179184.82,2025-05-02 04:47:00,741,7,8,POS,Success,0,
214,214,7,70109.66,2025-05-02 04:48:00,214,5,2,NEFT,Success,0,
479,479,7,121038.74,2025-05-02 04:49:00,479,8,9,IMPS,Success,0,
181,181,8,84487.24,2025-05-02 04:50:00,181,26,5,NEFT,Success,0,
328,328,5,16251.07,2025-05-02 04:51:00,328,12,8,NETBANKING,Success,1,Night Transaction
867,867,4,18796.6,2025-05-02 04:52:00,867,1,4,NEFT,Success,0,
33,33,9,165751.14,2025-05-02 04:53:00,33,22,7,IMPS,Success,0,
404,404,7,6090.72,2025-05-02 04:54:00,404,30,5,RTGS,Success,0,
542,542,7,5044.43,2025-05-02 04:55:00,542,11,7,NEFT,Success,0,
986,986,2,141749.96,2025-05-02 04:56:00,986,15,4,IMPS,Success,0,
403,403,9,117580.12,2025-05-02 04:57:00,403,10,7,NETBANKING,Success,0,
698,698,3,7190.08,2025-05-02 04:58:00,698,25,8,NETBANKING,Success,0,
579,579,7,110179.25,2025-05-02 04:59:00,579,26,1,IMPS,Failed,0,
779,779,8,192373.04,2025-05-02 05:00:00,779,12,9,ATM,Success,0,
991,991,1,140622.35,2025-05-02 05:01:00,991,20,10,POS,Success,0,
264,264,7,154312.63,2025-05-02 05:02:00,264,24,4,NEFT,Success,0,
759,759,4,73170.32,2025-05-02 05:03:00,759,29,3,NETBANKING,Success,0,
21,21,6,137412.89,2025-05-02 05:04:00,21,9,2,NETBANKING,Success,0,
53,53,4,122338.42,2025-05-02 05:05:00,53,23,3,ATM,Success,0,
259,259,9,83963.42,2025-05-02 05:06:00,259,21,2,POS,Success,0,
421,421,5,192991.49,2025-05-02 05:07:00,421,12,3,POS,Failed,0,
30,30,2,76473.67,2025-05-02 05:08:00,30,13,3,ATM,Success,0,
941,941,7,186859.44,2025-05-02 05:09:00,941,13,3,NETBANKING,Success,1,High Amount Transaction
263,263,2,122268.86,2025-05-02 05:10:00,263,9,9,NEFT,Success,0,
720,720,1,52913.24,2025-05-02 05:11:00,720,11,10,IMPS,Success,0,
953,953,1,173113.77,2025-05-02 05:12:00,953,6,2,UPI,Success,0,
838,838,4,172795.65,2025-05-02 05:13:00,838,12,7,NETBANKING,Success,0,
553,553,2,80239.47,2025-05-02 05:14:00,553,9,5,RTGS,Success,0,
981,981,9,150350.47,2025-05-02 05:15:00,981,22,7,NEFT,Success,0,
622,622,7,143985.64,2025-05-02 05:16:00,622,11,2,IMPS,Success,0,
790,790,8,146406.5,2025-05-02 05:17:00,790,20,9,ATM,Success,0,
521,521,5,139241.84,2025-05-02 05:18:00,521,15,9,ATM,Success,0,
520,520,4,197124.56,2025-05-02 05:19:00,520,7,1,NEFT,Success,0,
167,167,10,71632.61,2025-05-02 05:20:00,167,3,3,IMPS,Success,0,
618,618,2,16079.66,2025-05-02 05:21:00,618,9,4,ATM,Success,0,
883,883,8,177433.59,2025-05-02 05:22:00,883,21,8,UPI,Success,0,
857,857,10,70374.81,2025-05-02 05:23:00,857,22,8,UPI,Success,0,
196,196,6,93634.22,2025-05-02 05:24:00,196,30,10,NETBANKING,Success,0,
66,66,1,197522.2,2025-05-02 05:25:00,66,7,2,ATM,Success,0,
666,666,2,158540.68,2025-05-02 05:26:00,666,16,9,ATM,Pending,0,
835,835,2,31262.6,2025-05-02 05:27:00,835,6,5,UPI,Success,0,
660,660,10,137063.69,2025-05-02 05:28:00,660,18,4,RTGS,Pending,0,
73,73,9,136978.82,2025-05-02 05:29:00,73,27,9,IMPS,Failed,0,
343,343,3,176162.77,2025-05-02 05:30:00,343,19,1,ATM,Success,0,
529,529,5,56205.96,2025-05-02 05:31:00,529,21,1,UPI,Failed,0,
697,697,7,148549.0,2025-05-02 05:32:00,697,30,2,ATM,Success,0,
44,44,8,74268.51,2025-05-02 05:33:00,44,1,9,ATM,Success,0,
349,349,5,47472.78,2025-05-02 05:34:00,349,7,6,NETBANKING,Success,0,
603,603,6,36464.79,2025-05-02 05:35:00,603,11,3,IMPS,Success,0,
398,398,1,195992.97,2025-05-02 05:36:00,398,19,2,RTGS,Success,0,
477,477,7,186669.61,2025-05-02 05:37:00,477,5,9,POS,Success,0,
785,785,9,190071.1,2025-05-02 05:38:00,785,28,3,NETBANKING,Success,0,
718,718,3,106840.8,2025-05-02 05:39:00,718,4,9,UPI,Success,0,
563,563,6,48406.16,2025-05-02 05:40:00,563,8,6,NEFT,Success,0,
105,105,9,148831.15,2025-05-02 05:41:00,105,15,1,NETBANKING,Success,0,
888,888,7,71388.43,2025-05-02 05:42:00,888,8,5,UPI,Success,0,
196,196,5,131604.3,2025-05-02 05:43:00,196,9,6,NEFT,Success,0,
980,980,10,168984.26,2025-05-02 05:44:00,980,12,7,RTGS,Success,0,
854,854,7,131954.76,2025-05-02 05:45:00,854,28,10,RTGS,Success,0,
165,165,10,158520.03,2025-05-02 05:46:00,165,20,3,POS,Success,0,
522,522,3,193260.0,2025-05-02 05:47:00,522,7,6,NETBANKING,Success,0,
653,653,1,114994.75,2025-05-02 05:48:00,653,29,10,NETBANKING,Success,1,New Device Transaction
256,256,6,99478.21,2025-05-02 05:49:00,256,18,1,RTGS,Success,0,
942,942,8,101151.89,2025-05-02 05:50:00,942,1,3,IMPS,Success,0,
989,989,1,111485.95,2025-05-02 05:51:00,989,16,6,UPI,Success,0,
784,784,1,54515.99,2025-05-02 05:52:00,784,9,8,ATM,Success,0,
840,840,8,195003.51,2025-05-02 05:53:00,840,12,2,NETBANKING,Success,0,
863,863,4,36622.93,2025-05-02 05:54:00,863,23,6,IMPS,Success,0,
324,324,10,189051.47,2025-05-02 05:55:00,324,17,3,NEFT,Success,1,Multiple Transactions
258,258,10,130091.98,2025-05-02 05:56:00,258,1,10,RTGS,Success,0,
66,66,3,84051.12,2025-05-02 05:57:00,66,3,9,POS,Pending,1,Foreign Location
61,61,3,89504.74,2025-05-02 05:58:00,61,9,1,NETBANKING,Success,0,
638,638,3,104243.32,2025-05-02 05:59:00,638,26,7,RTGS,Success,0,
856,856,5,69914.46,2025-05-02 06:00:00,856,12,6,IMPS,Success,0,
338,338,7,155310.89,2025-05-02 06:01:00,338,20,8,RTGS,Pending,0,
460,460,1,1558.71,2025-05-02 06:02:00,460,18,2,POS,Success,0,
164,164,8,176870.85,2025-05-02 06:03:00,164,20,9,ATM,Success,0,
311,311,5,164718.62,2025-05-02 06:04:00,311,12,4,NEFT,Success,0,
333,333,8,70313.51,2025-05-02 06:05:00,333,23,9,RTGS,Success,0,
233,233,4,179201.07,2025-05-02 06:06:00,233,7,8,ATM,Failed,0,
65,65,1,29450.11,2025-05-02 06:07:00,65,15,10,RTGS,Success,0,
236,236,4,115596.83,2025-05-02 06:08:00,236,24,1,POS,Success,0,
374,374,6,128774.62,2025-05-02 06:09:00,374,21,1,UPI,Success,0,
776,776,10,41799.72,2025-05-02 06:10:00,776,4,10,NEFT,Failed,0,
976,976,5,10472.82,2025-05-02 06:11:00,976,29,6,NETBANKING,Success,0,
36,36,8,59129.21,2025-05-02 06:12:00,36,14,6,NEFT,Success,0,
91,91,2,32725.21,2025-05-02 06:13:00,91,28,6,NETBANKING,Success,0,
776,776,4,78632.66,2025-05-02 06:14:00,776,20,1,IMPS,Failed,0,
614,614,9,35964.0,2025-05-02 06:15:00,614,23,6,NETBANKING,Success,0,
548,548,8,36799.67,2025-05-02 06:16:00,548,16,9,RTGS,Success,0,
437,437,1,159579.71,2025-05-02 06:17:00,437,10,9,ATM,Success,0,
99,99,6,27937.9,2025-05-02 06:18:00,99,17,4,NEFT,Success,0,
840,840,8,6579.9,2025-05-02 06:19:00,840,10,7,UPI,Success,0,
803,803,4,133923.42,2025-05-02 06:20:00,803,19,8,NEFT,Success,0,
714,714,7,81210.26,2025-05-02 06:21:00,714,3,9,ATM,Success,0,
747,747,9,82948.15,2025-05-02 06:22:00,747,24,3,IMPS,Success,0,
849,849,1,110044.29,2025-05-02 06:23:00,849,27,4,UPI,Success,0,
530,530,4,150301.78,2025-05-02 06:24:00,530,29,5,IMPS,Success,0,
509,509,3,184689.51,2025-05-02 06:25:00,509,10,2,RTGS,Success,0,
754,754,6,159342.31,2025-05-02 06:26:00,754,19,2,IMPS,Pending,0,
503,503,2,103111.61,2025-05-02 06:27:00,503,1,5,ATM,Success,0,
857,857,10,34291.83,2025-05-02 06:28:00,857,10,9,UPI,Success,0,
442,442,6,155703.39,2025-05-02 06:29:00,442,28,8,ATM,Success,0,
661,661,7,35816.87,2025-05-02 06:30:00,661,9,1,UPI,Failed,0,
699,699,3,141264.51,2025-05-02 06:31:00,699,20,8,NEFT,Success,0,
536,536,4,182759.57,2025-05-02 06:32:00,536,27,9,UPI,Success,1,Night Transaction
788,788,10,107231.56,2025-05-02 06:33:00,788,16,10,RTGS,Success,0,
366,366,7,181360.84,2025-05-02 06:34:00,366,29,9,ATM,Success,0,
546,546,8,77897.4,2025-05-02 06:35:00,546,21,3,POS,Success,0,
643,643,10,105592.95,2025-05-02 06:36:00,643,16,8,RTGS,Success,0,
833,833,5,160806.53,2025-05-02 06:37:00,833,22,2,UPI,Success,0,
233,233,10,50984.28,2025-05-02 06:38:00,233,6,2,NEFT,Success,0,
591,591,2,170215.27,2025-05-02 06:39:00,591,23,7,NEFT,Success,0,
261,261,10,97348.37,2025-05-02 06:40:00,261,1,10,UPI,Success,0,
52,52,4,146901.76,2025-05-02 06:41:00,52,27,4,RTGS,Success,0,
799,799,3,174209.98,2025-05-02 06:42:00,799,1,1,NETBANKING,Success,0,
564,564,7,165874.18,2025-05-02 06:43:00,564,21,6,ATM,Success,0,
134,134,1,41724.1,2025-05-02 06:44:00,134,22,5,ATM,Success,0,
640,640,2,136842.09,2025-05-02 06:45:00,640,9,2,IMPS,Success,1,High Amount Transaction
606,606,9,114390.26,2025-05-02 06:46:00,606,29,1,NETBANKING,Success,0,
831,831,6,99558.51,2025-05-02 06:47:00,831,15,8,UPI,Success,0,
478,478,4,89437.38,2025-05-02 06:48:00,478,6,6,UPI,Success,1,New Device Transaction
475,475,10,20012.72,2025-05-02 06:49:00,475,15,10,POS,Success,0,
983,983,7,30070.67,2025-05-02 06:50:00,983,13,7,NEFT,Success,0,
614,614,5,72891.87,2025-05-02 06:51:00,614,26,1,RTGS,Success,0,
270,270,8,160496.44,2025-05-02 06:52:00,270,30,4,RTGS,Success,0,
65,65,5,77541.93,2025-05-02 06:53:00,65,27,6,POS,Success,0,
935,935,6,21598.57,2025-05-02 06:54:00,935,19,9,RTGS,Failed,0,
