AccountID,CustomerID,TypeID,Amount,TransactionDate,DeviceID,ATMID,LocationID,TransactionMode,Status,IsFraud,FraudReason
610,610,3,6883.79,2024-09-28 23:59:00,610,21,5,POS,Success,1,Foreign Location
216,216,3,768443.88,2024-12-16 01:08:00,216,12,3,POS,Success,0,
81,81,8,539684.38,2024-09-23 19:34:00,81,1,5,UPI,Success,0,
257,257,8,222275.4,2024-07-20 10:13:00,257,25,3,ATM,Success,0,
965,965,6,630660.53,2024-10-02 02:51:00,965,12,4,IMPS,Success,0,
630,630,2,678236.38,2024-07-06 02:32:00,630,23,2,UPI,Success,0,
153,153,1,104559.76,2024-08-21 23:44:00,153,1,8,IMPS,Success,0,
670,670,6,64231.38,2025-03-15 07:00:00,670,9,6,IMPS,Success,0,
780,780,1,12140.61,2024-09-30 13:44:00,780,3,9,UPI,Success,0,
840,840,6,387655.73,2024-08-08 08:23:00,840,24,3,RTGS,Success,0,
641,641,9,189956.92,2024-02-19 22:16:00,641,30,1,NEFT,Success,0,
644,644,6,742706.87,2025-04-06 16:27:00,644,19,9,IMPS,Success,0,
226,226,3,626201.66,2024-08-24 03:13:00,226,7,2,NETBANKING,Success,0,
587,587,9,322374.18,2024-05-26 00:37:00,587,3,8,RTGS,Success,0,
223,223,8,662627.97,2025-04-02 01:55:00,223,9,3,NETBANKING,Success,0,
764,764,3,421716.85,2025-03-17 09:23:00,764,3,8,IMPS,Success,0,
379,379,9,197442.99,2025-02-15 19:33:00,379,6,6,POS,Success,0,
614,614,3,456863.35,2024-12-14 12:59:00,614,20,5,RTGS,Success,0,
854,854,5,302761.56,2024-10-15 01:48:00,854,20,4,UPI,Failed,0,
479,479,1,721310.75,2024-08-15 13:35:00,479,24,1,NEFT,Success,0,
356,356,7,60644.6,2024-06-05 11:54:00,356,20,10,NEFT,Success,0,
789,789,9,412058.07,2024-08-01 18:48:00,789,25,8,UPI,Success,0,
388,388,4,569824.94,2025-03-03 14:50:00,388,29,4,IMPS,Success,0,
37,37,7,113742.45,2025-02-12 18:27:00,37,28,8,IMPS,Success,0,
94,94,4,258195.28,2025-04-15 10:05:00,94,24,9,NETBANKING,Success,0,
249,249,9,463408.55,2024-04-07 21:05:00,249,8,5,UPI,Success,0,
323,323,3,366367.71,2024-05-26 22:37:00,323,4,5,POS,Success,0,
326,326,9,735814.65,2024-07-16 03:57:00,326,6,1,IMPS,Success,0,
896,896,9,355674.35,2024-05-19 12:05:00,896,18,3,ATM,Failed,0,
387,387,1,546590.7,2025-04-26 06:35:00,387,9,8,IMPS,Success,1,Multiple Transactions
96,96,1,72153.06,2025-01-09 18:44:00,96,19,6,UPI,Success,0,
570,570,10,159178.92,2024-02-19 11:50:00,570,2,7,RTGS,Success,0,
407,407,9,62805.88,2024-09-07 20:01:00,407,16,9,UPI,Success,0,
119,119,10,361367.71,2024-11-26 09:12:00,119,23,1,IMPS,Success,0,
683,683,7,793857.57,2024-06-27 05:50:00,683,22,8,NETBANKING,Success,0,
772,772,2,378628.01,2024-03-22 03:24:00,772,12,7,RTGS,Success,0,
474,474,8,160032.57,2024-03-20 18:03:00,474,16,9,IMPS,Success,0,
915,915,9,539984.6,2024-03-11 17:03:00,915,2,9,NETBANKING,Success,0,
811,811,8,534128.58,2024-08-29 18:30:00,811,2,7,POS,Success,0,
459,459,3,510293.47,2025-01-13 06:40:00,459,27,10,IMPS,Success,0,
237,237,5,29038.87,2025-02-09 23:57:00,237,7,4,POS,Success,0,
29,29,7,260378.63,2024-11-21 12:07:00,29,15,2,NEFT,Success,0,
743,743,10,371214.9,2025-03-27 18:43:00,743,28,6,NEFT,Success,1,New Device
97,97,6,412701.63,2025-04-18 09:46:00,97,29,3,NETBANKING,Success,0,
256,256,7,223263.68,2025-04-29 03:47:00,256,1,7,POS,Success,0,
851,851,3,788552.11,2024-02-12 21:33:00,851,27,4,POS,Success,0,
932,932,10,442129.77,2025-04-01 22:32:00,932,4,3,UPI,Success,0,
475,475,8,790495.96,2024-04-27 08:31:00,475,19,9,RTGS,Success,0,
383,383,1,49919.28,2024-10-14 19:52:00,383,18,8,ATM,Success,0,
275,275,1,389938.15,2024-01-16 11:28:00,275,16,10,NETBANKING,Success,0,
641,641,10,13629.56,2024-01-01 10:56:00,641,13,9,UPI,Success,0,
488,488,10,706159.4,2024-11-02 08:22:00,488,29,7,POS,Success,1,High Amount Transaction
519,519,6,678528.76,2024-01-21 13:27:00,519,19,1,IMPS,Failed,0,
828,828,10,116398.34,2024-07-13 13:49:00,828,14,5,ATM,Success,0,
96,96,6,199912.04,2024-10-17 08:52:00,96,14,10,ATM,Success,0,
569,569,10,743025.14,2024-02-27 14:55:00,569,30,5,RTGS,Success,0,
908,908,7,309307.25,2024-05-28 14:23:00,908,7,5,ATM,Success,0,
216,216,9,170649.73,2025-01-24 16:18:00,216,15,6,NEFT,Success,0,
659,659,9,33211.15,2024-06-09 00:54:00,659,8,9,RTGS,Success,0,
531,531,4,141853.15,2024-12-08 12:59:00,531,2,9,IMPS,Success,0,
487,487,9,741847.27,2024-01-15 22:31:00,487,2,5,NETBANKING,Success,0,
265,265,9,110720.34,2024-01-23 16:30:00,265,18,7,NETBANKING,Failed,0,
795,795,5,368822.81,2024-04-20 09:37:00,795,5,1,UPI,Success,0,
689,689,9,638526.15,2024-02-01 06:44:00,689,10,6,POS,Success,0,
643,643,2,607666.6,2024-07-10 10:11:00,643,10,4,ATM,Success,1,New Device
894,894,3,541700.0,2024-04-25 08:07:00,894,19,1,POS,Success,0,
366,366,10,465321.9,2024-07-15 00:43:00,366,12,3,POS,Success,0,
328,328,7,210476.7,2025-01-15 01:34:00,328,30,10,NEFT,Success,0,
176,176,8,343199.86,2025-03-08 15:33:00,176,4,3,NEFT,Success,0,
465,465,5,472053.57,2024-11-08 10:21:00,465,11,9,ATM,Pending,0,
700,700,2,798946.92,2024-12-20 14:02:00,700,21,7,IMPS,Success,1,New Device
825,825,2,664916.44,2024-05-27 05:00:00,825,18,8,RTGS,Success,0,
742,742,7,659013.1,2024-10-12 09:15:00,742,2,9,ATM,Success,0,
323,323,6,496171.97,2024-10-13 11:16:00,323,13,6,NEFT,Success,0,
64,64,6,656997.17,2024-01-06 08:23:00,64,28,7,RTGS,Success,0,
481,481,10,19343.56,2024-10-30 11:24:00,481,5,4,NEFT,Success,0,
269,269,4,303067.52,2024-05-11 12:49:00,269,2,4,POS,Success,0,
245,245,8,557108.64,2025-04-09 12:41:00,245,30,10,ATM,Success,0,
174,174,8,20348.44,2024-05-07 22:14:00,174,28,6,UPI,Success,0,
796,796,8,672463.61,2024-08-27 13:55:00,796,19,2,NETBANKING,Success,0,
290,290,9,421196.59,2024-04-17 15:01:00,290,1,1,NETBANKING,Success,0,
725,725,6,187574.09,2025-01-27 15:46:00,725,16,4,POS,Success,0,
621,621,2,783025.45,2025-03-02 15:05:00,621,3,6,IMPS,Success,0,
335,335,7,66754.73,2024-12-07 15:07:00,335,4,5,RTGS,Success,0,
880,880,3,99889.57,2025-04-25 18:30:00,880,18,10,RTGS,Success,0,
159,159,2,347169.29,2024-06-28 12:04:00,159,15,3,NEFT,Success,0,
58,58,3,421771.63,2024-02-18 05:36:00,58,23,8,NEFT,Success,0,
479,479,1,380066.99,2025-04-21 17:49:00,479,16,9,RTGS,Success,0,
459,459,5,109482.44,2024-01-31 05:31:00,459,15,10,NETBANKING,Success,0,
624,624,9,361708.74,2024-09-11 09:03:00,624,28,9,ATM,Success,0,
960,960,3,257821.49,2025-03-05 03:37:00,960,8,8,NEFT,Success,0,
180,180,5,675058.45,2024-09-01 17:07:00,180,13,2,NETBANKING,Success,0,
398,398,1,301073.26,2025-02-12 10:23:00,398,6,1,POS,Pending,0,
599,599,5,495441.76,2024-12-30 11:53:00,599,7,10,UPI,Success,1,Foreign Location
853,853,8,548725.81,2024-01-02 16:28:00,853,12,3,POS,Success,0,
979,979,9,708657.84,2024-12-25 12:09:00,979,10,2,POS,Success,0,
154,154,7,128084.17,2025-01-30 04:46:00,154,4,3,POS,Failed,0,
848,848,8,100263.99,2024-09-04 06:49:00,848,11,9,POS,Success,0,
269,269,10,734578.78,2024-01-13 13:48:00,269,15,4,IMPS,Pending,0,
652,652,2,540200.98,2024-07-31 09:15:00,652,12,6,RTGS,Failed,0,
844,844,2,568990.56,2024-01-23 17:46:00,844,27,7,NETBANKING,Success,0,
295,295,1,141723.78,2025-01-31 03:41:00,295,27,4,ATM,Success,0,
859,859,6,731985.43,2024-09-21 08:48:00,859,6,4,NEFT,Success,0,
197,197,9,525406.54,2024-11-03 05:57:00,197,16,5,NEFT,Success,1,Night Transaction
327,327,3,487469.81,2024-07-26 04:17:00,327,20,5,RTGS,Success,0,
329,329,9,792022.13,2024-11-13 06:34:00,329,21,2,POS,Success,0,
42,42,8,553118.55,2025-01-20 04:41:00,42,13,1,NETBANKING,Success,0,
317,317,4,366527.13,2024-08-14 13:05:00,317,23,1,ATM,Success,0,
335,335,8,765639.69,2024-03-10 18:15:00,335,13,2,UPI,Success,0,
120,120,6,225395.58,2025-01-15 10:52:00,120,29,1,NETBANKING,Success,0,
661,661,8,554627.42,2025-01-20 04:08:00,661,18,4,UPI,Success,0,
180,180,2,776755.26,2024-12-23 20:38:00,180,11,5,IMPS,Success,0,
459,459,1,494473.07,2024-08-18 22:53:00,459,25,9,RTGS,Success,0,
843,843,5,582055.12,2024-11-12 09:39:00,843,17,6,UPI,Success,0,
1,1,8,296504.58,2025-01-11 13:11:00,1,22,3,POS,Success,0,
646,646,2,576048.4,2024-04-21 06:42:00,646,11,4,UPI,Success,0,
312,312,8,520318.06,2025-03-22 23:05:00,312,9,6,UPI,Success,0,
326,326,1,447294.48,2024-02-23 23:20:00,326,10,10,IMPS,Success,0,
608,608,1,176254.29,2025-02-23 18:32:00,608,4,10,NEFT,Success,0,
863,863,3,69166.04,2024-12-09 04:23:00,863,16,6,NETBANKING,Success,0,
542,542,9,334549.85,2025-03-17 01:18:00,542,14,6,IMPS,Success,0,
599,599,4,101161.75,2025-04-27 08:14:00,599,18,1,ATM,Success,0,
176,176,9,582165.52,2024-05-10 08:31:00,176,9,5,NETBANKING,Success,0,
695,695,10,506446.73,2024-10-15 08:56:00,695,30,4,POS,Success,0,
825,825,10,786775.71,2024-06-16 21:54:00,825,26,8,NEFT,Success,0,
960,960,7,273087.74,2025-02-08 13:28:00,960,14,2,ATM,Success,0,
684,684,1,276775.58,2025-01-12 04:40:00,684,11,9,RTGS,Success,0,
669,669,3,500162.53,2025-02-02 17:18:00,669,9,7,IMPS,Success,0,
558,558,9,298606.2,2024-07-30 15:46:00,558,17,4,POS,Success,0,
609,609,10,457345.52,2024-05-11 12:16:00,609,28,3,NEFT,Failed,0,
430,430,9,582616.87,2024-07-27 10:19:00,430,2,3,IMPS,Success,0,
66,66,6,793914.62,2024-08-01 04:35:00,66,17,2,UPI,Success,0,
794,794,2,25000.89,2024-08-04 20:24:00,794,5,3,ATM,Success,0,
240,240,2,563408.13,2024-05-30 11:24:00,240,17,10,NEFT,Pending,0,
564,564,10,286133.19,2024-10-26 19:47:00,564,22,3,RTGS,Success,0,
697,697,2,480827.21,2024-01-10 01:13:00,697,5,1,NEFT,Success,0,
320,320,8,43544.49,2025-03-29 09:19:00,320,8,9,NETBANKING,Success,0,
40,40,2,64135.4,2025-04-18 03:00:00,40,14,5,ATM,Success,0,
779,779,3,580221.9,2024-04-24 14:46:00,779,11,5,IMPS,Success,0,
136,136,4,131378.36,2025-03-06 23:13:00,136,19,1,IMPS,Success,0,
530,530,7,25241.29,2025-02-04 08:02:00,530,17,1,NETBANKING,Success,0,
136,136,10,383141.13,2024-08-01 14:42:00,136,22,9,ATM,Pending,0,
335,335,2,743745.42,2024-08-14 19:19:00,335,11,3,NETBANKING,Success,0,
346,346,1,522232.34,2024-05-09 23:08:00,346,9,7,ATM,Success,0,
651,651,5,702343.77,2024-10-24 18:21:00,651,4,6,ATM,Success,0,
518,518,9,280092.96,2024-11-05 07:26:00,518,6,6,ATM,Pending,0,
225,225,4,621274.13,2025-04-04 02:48:00,225,27,8,NETBANKING,Pending,0,
649,649,8,508742.58,2024-04-13 18:13:00,649,8,4,NETBANKING,Success,0,
27,27,6,448050.28,2024-12-02 09:41:00,27,23,8,NETBANKING,Success,0,
876,876,4,350989.11,2024-06-30 23:49:00,876,15,5,POS,Success,0,
919,919,7,718921.22,2025-01-08 07:44:00,919,10,5,IMPS,Success,0,
751,751,1,462131.98,2024-08-30 13:08:00,751,16,7,UPI,Success,0,
855,855,2,262367.65,2024-01-25 13:22:00,855,2,8,NETBANKING,Success,0,
139,139,10,689085.83,2024-01-31 11:02:00,139,15,8,ATM,Success,0,
904,904,3,601171.01,2024-10-20 03:12:00,904,13,8,ATM,Success,0,
787,787,9,606618.76,2025-02-02 17:12:00,787,1,10,RTGS,Success,0,
157,157,9,291848.61,2024-03-20 07:00:00,157,1,9,NETBANKING,Success,0,
16,16,2,246305.08,2024-08-23 23:10:00,16,30,6,RTGS,Success,0,
157,157,9,48919.3,2025-04-06 08:20:00,157,3,1,NETBANKING,Success,0,
257,257,7,106615.35,2024-08-15 17:40:00,257,16,4,NEFT,Success,0,
253,253,2,486379.33,2025-03-01 10:54:00,253,17,2,UPI,Success,0,
341,341,5,245458.39,2024-03-05 13:59:00,341,10,7,UPI,Success,0,
678,678,5,461636.97,2025-04-03 01:12:00,678,24,3,UPI,Success,0,
101,101,9,6368.05,2025-01-27 14:47:00,101,26,5,ATM,Success,0,
188,188,7,96910.83,2024-12-31 01:36:00,188,28,8,POS,Success,0,
949,949,3,133808.79,2024-11-13 13:48:00,949,16,2,RTGS,Success,0,
104,104,6,12475.38,2025-02-27 02:58:00,104,20,8,RTGS,Pending,0,
911,911,1,362298.41,2024-07-22 13:34:00,911,2,1,NETBANKING,Success,1,Night Transaction
198,198,1,117939.15,2024-06-06 03:25:00,198,13,8,NETBANKING,Success,0,
392,392,4,452127.46,2024-03-31 23:08:00,392,8,10,ATM,Success,0,
552,552,3,218152.68,2024-03-06 01:03:00,552,13,1,NETBANKING,Success,0,
403,403,3,284118.72,2024-11-28 06:50:00,403,6,9,NETBANKING,Success,0,
715,715,9,551542.02,2025-02-12 08:42:00,715,21,10,ATM,Success,0,
964,964,2,656869.61,2024-10-14 17:43:00,964,8,8,NETBANKING,Pending,0,
926,926,3,160992.75,2024-05-12 13:53:00,926,12,2,NETBANKING,Success,0,
649,649,4,340325.14,2024-11-07 10:12:00,649,11,6,IMPS,Success,0,
755,755,10,188483.22,2024-03-28 15:45:00,755,25,9,RTGS,Success,0,
659,659,7,748283.12,2024-06-10 18:20:00,659,6,8,POS,Success,0,
145,145,3,119280.68,2024-01-15 06:43:00,145,19,10,ATM,Success,0,
544,544,9,522091.17,2024-10-19 03:55:00,544,12,8,UPI,Success,0,
123,123,10,650832.92,2024-12-05 04:03:00,123,13,9,RTGS,Success,0,
415,415,8,736229.3,2024-05-10 13:30:00,415,15,8,RTGS,Failed,0,
240,240,3,678728.9,2024-03-19 04:02:00,240,23,9,NEFT,Success,0,
407,407,3,512218.04,2025-03-29 10:25:00,407,17,7,NETBANKING,Success,0,
831,831,2,334328.62,2024-01-02 19:23:00,831,14,8,NETBANKING,Success,0,
726,726,9,255464.0,2024-12-19 22:39:00,726,18,1,POS,Success,0,
960,960,8,76274.29,2024-10-04 10:40:00,960,6,1,NEFT,Success,0,
531,531,9,327887.84,2025-01-09 12:01:00,531,11,4,IMPS,Success,0,
471,471,4,402197.76,2024-12-02 15:55:00,471,6,10,POS,Success,0,
656,656,9,753634.16,2024-06-27 12:41:00,656,4,7,POS,Success,0,
547,547,10,333913.68,2025-04-13 07:25:00,547,22,9,IMPS,Success,0,
560,560,2,90436.45,2024-04-06 23:35:00,560,1,9,ATM,Success,0,
956,956,8,741100.07,2024-04-06 04:49:00,956,17,2,POS,Success,0,
11,11,2,614474.74,2025-04-02 22:45:00,11,21,5,POS,Success,0,
425,425,10,521104.33,2024-09-12 06:40:00,425,2,1,UPI,Success,0,
906,906,2,273029.39,2024-04-09 04:17:00,906,25,9,POS,Pending,0,
757,757,10,612903.58,2024-06-09 00:28:00,757,23,3,UPI,Success,0,
451,451,6,592157.45,2024-05-10 15:45:00,451,22,3,NETBANKING,Success,0,
219,219,2,156295.25,2024-12-13 10:58:00,219,28,10,POS,Success,0,
908,908,3,60853.3,2024-03-24 22:37:00,908,19,7,RTGS,Success,0,
277,277,9,442947.36,2024-12-24 08:44:00,277,4,9,NETBANKING,Success,0,
791,791,2,723811.84,2025-01-05 03:22:00,791,11,9,ATM,Success,0,
157,157,5,415538.83,2024-11-14 06:02:00,157,7,8,RTGS,Success,0,
947,947,10,632471.39,2024-06-21 04:09:00,947,16,1,ATM,Pending,0,
866,866,2,108529.23,2024-03-18 16:39:00,866,4,6,UPI,Failed,0,
726,726,7,479307.2,2024-11-19 22:17:00,726,23,5,ATM,Success,0,
152,152,9,570634.68,2025-01-03 19:07:00,152,20,7,ATM,Success,0,
891,891,3,374702.92,2024-06-24 19:45:00,891,6,7,NEFT,Success,0,
50,50,3,504305.1,2025-03-24 21:04:00,50,22,1,IMPS,Failed,0,
288,288,1,195455.01,2024-09-26 16:44:00,288,13,5,RTGS,Success,0,
931,931,5,715104.84,2024-06-12 04:42:00,931,20,1,ATM,Success,0,
800,800,8,107881.26,2024-12-21 22:02:00,800,21,6,NETBANKING,Success,0,
761,761,1,485716.43,2024-09-10 08:08:00,761,26,6,UPI,Success,0,
502,502,1,698940.52,2024-04-27 10:29:00,502,14,10,IMPS,Success,0,
250,250,2,441375.95,2024-09-18 05:09:00,250,5,5,ATM,Pending,0,
264,264,10,169904.53,2024-02-06 16:39:00,264,18,5,NEFT,Success,0,
534,534,5,427054.72,2024-01-09 06:45:00,534,10,7,IMPS,Success,0,
447,447,2,531894.84,2024-10-11 05:49:00,447,15,8,IMPS,Success,0,
685,685,3,51059.83,2025-01-06 02:24:00,685,29,2,POS,Success,1,Night Transaction
702,702,9,603599.92,2025-01-19 14:31:00,702,4,8,NEFT,Success,0,
278,278,6,481476.5,2024-09-20 15:02:00,278,30,8,UPI,Success,0,
32,32,5,258496.42,2025-01-02 12:55:00,32,26,1,IMPS,Success,0,
198,198,7,782197.61,2024-09-14 13:12:00,198,20,9,RTGS,Success,0,
486,486,9,169298.68,2025-01-31 07:40:00,486,2,3,NEFT,Success,0,
733,733,6,714996.27,2024-05-09 02:49:00,733,27,10,ATM,Success,0,
186,186,9,600951.53,2024-07-13 21:40:00,186,27,7,RTGS,Success,0,
155,155,10,731999.61,2025-02-03 02:49:00,155,22,7,POS,Success,0,
416,416,3,479643.62,2024-12-22 10:48:00,416,16,7,IMPS,Success,0,
127,127,8,403560.69,2024-05-05 16:28:00,127,27,3,UPI,Success,0,
208,208,4,305077.54,2025-02-08 04:02:00,208,29,1,NEFT,Success,0,
203,203,8,219786.16,2025-04-28 20:02:00,203,14,6,IMPS,Success,0,
303,303,9,538201.56,2024-04-28 21:57:00,303,19,4,UPI,Success,0,
964,964,8,72147.82,2024-11-18 12:23:00,964,30,4,POS,Success,0,
77,77,6,665879.72,2025-01-16 15:17:00,77,19,7,POS,Success,0,
29,29,5,785489.0,2024-12-10 13:51:00,29,19,5,NEFT,Success,0,
733,733,1,381127.26,2024-09-02 20:54:00,733,27,6,NETBANKING,Success,0,
237,237,8,291814.93,2024-05-03 03:52:00,237,18,2,NEFT,Success,0,
442,442,6,738409.67,2024-07-22 20:39:00,442,14,1,ATM,Success,0,
800,800,1,248548.61,2024-10-09 04:59:00,800,26,7,UPI,Success,0,
256,256,9,319593.62,2024-03-18 13:33:00,256,9,1,UPI,Success,0,
691,691,5,764552.23,2024-10-09 05:50:00,691,12,5,NETBANKING,Success,1,High Amount Transaction
845,845,6,52873.48,2025-04-04 01:24:00,845,16,5,UPI,Success,0,
524,524,7,117795.45,2024-11-11 20:28:00,524,10,3,IMPS,Success,0,
907,907,7,334610.57,2024-08-30 07:04:00,907,21,5,NEFT,Success,0,
480,480,10,670639.81,2024-11-25 04:06:00,480,28,4,IMPS,Success,0,
687,687,3,153470.39,2024-10-10 16:47:00,687,4,3,NEFT,Success,0,
698,698,9,292894.47,2024-02-03 08:25:00,698,12,1,ATM,Success,0,
735,735,9,181133.72,2024-12-01 15:38:00,735,8,4,IMPS,Success,0,
462,462,3,757774.71,2024-02-21 20:00:00,462,22,6,UPI,Success,0,
394,394,6,599220.13,2025-03-29 02:59:00,394,17,10,IMPS,Success,0,
763,763,8,737752.26,2025-02-14 10:09:00,763,1,9,RTGS,Success,0,
817,817,1,378036.35,2025-04-06 22:56:00,817,11,2,RTGS,Success,0,
3,3,8,346583.68,2024-07-21 18:56:00,3,17,4,POS,Success,0,
567,567,3,178350.45,2025-02-12 10:50:00,567,18,10,IMPS,Success,0,
251,251,3,227257.01,2024-12-29 15:10:00,251,5,2,NETBANKING,Success,0,
521,521,6,612751.11,2025-01-03 18:52:00,521,14,4,IMPS,Success,0,
344,344,6,507136.46,2024-02-28 19:52:00,344,30,7,POS,Success,0,
27,27,5,797194.95,2024-09-21 11:12:00,27,16,6,ATM,Pending,0,
963,963,5,571414.66,2024-09-01 11:06:00,963,19,5,UPI,Success,0,
290,290,3,116893.71,2024-10-29 16:45:00,290,21,9,UPI,Success,0,
664,664,7,589246.84,2024-07-11 06:15:00,664,11,3,RTGS,Success,0,
448,448,3,415446.04,2025-03-12 05:42:00,448,24,6,POS,Success,0,
12,12,10,261639.13,2024-07-19 23:10:00,12,13,6,ATM,Success,0,
53,53,2,422765.65,2024-09-17 12:13:00,53,9,5,POS,Success,0,
127,127,10,129423.02,2024-11-29 00:40:00,127,18,8,IMPS,Success,0,
309,309,9,447751.72,2025-01-01 17:41:00,309,16,2,IMPS,Success,0,
760,760,3,560780.97,2025-04-23 01:49:00,760,29,9,RTGS,Success,0,
496,496,8,50355.41,2024-01-11 11:39:00,496,8,4,POS,Pending,0,
40,40,9,583809.64,2024-02-08 11:03:00,40,25,2,UPI,Success,0,
2,2,7,391354.69,2024-04-01 18:10:00,2,17,1,IMPS,Success,0,
773,773,6,612237.54,2024-05-09 18:32:00,773,12,9,UPI,Success,0,
283,283,5,317478.5,2024-11-20 14:15:00,283,28,3,NEFT,Success,0,
276,276,9,92295.92,2024-09-24 14:17:00,276,10,10,ATM,Success,0,
721,721,1,668244.97,2024-10-13 08:35:00,721,29,8,NEFT,Success,0,
149,149,1,142140.04,2024-04-07 18:49:00,149,28,6,ATM,Success,0,
683,683,1,608039.79,2024-09-26 13:53:00,683,21,4,IMPS,Failed,0,
402,402,6,262863.56,2024-08-15 11:13:00,402,23,5,NETBANKING,Success,0,
457,457,6,733783.05,2024-05-28 03:09:00,457,14,9,IMPS,Success,0,
264,264,9,377792.84,2024-02-14 03:21:00,264,22,2,RTGS,Success,0,
603,603,5,125008.52,2024-04-23 08:36:00,603,24,8,IMPS,Success,0,
920,920,2,11041.6,2025-01-29 05:59:00,920,11,10,UPI,Success,0,
665,665,6,677221.38,2025-03-05 11:50:00,665,6,6,NEFT,Success,0,
253,253,4,764105.32,2024-05-24 17:51:00,253,25,6,NEFT,Success,0,
112,112,2,743289.9,2024-01-07 07:06:00,112,21,1,NEFT,Success,0,
656,656,5,659744.52,2024-04-30 18:05:00,656,6,6,ATM,Success,0,
485,485,5,114797.98,2024-01-27 04:25:00,485,9,8,UPI,Success,0,
876,876,6,602194.59,2024-06-15 12:44:00,876,6,6,UPI,Success,0,
411,411,1,34621.47,2024-04-21 05:31:00,411,15,5,RTGS,Success,0,
748,748,7,416025.76,2024-09-09 18:49:00,748,6,2,POS,Success,0,
988,988,7,318789.52,2025-02-04 12:48:00,988,1,7,ATM,Success,0,
389,389,2,619755.42,2024-11-21 19:46:00,389,17,2,IMPS,Success,0,
425,425,10,719756.81,2024-10-05 13:11:00,425,20,8,IMPS,Failed,0,
228,228,9,30445.78,2024-07-26 10:59:00,228,23,3,NETBANKING,Success,0,
500,500,7,579344.76,2024-12-31 00:04:00,500,10,1,ATM,Success,0,
441,441,4,461075.14,2024-02-07 11:58:00,441,4,6,UPI,Success,0,
559,559,1,510509.31,2024-09-24 04:37:00,559,5,8,IMPS,Success,0,
409,409,7,457163.97,2025-04-09 03:56:00,409,9,3,NEFT,Success,0,
228,228,2,151132.98,2024-02-08 17:35:00,228,7,10,RTGS,Success,0,
887,887,5,771918.61,2025-01-03 12:59:00,887,24,4,UPI,Success,0,
771,771,6,217965.32,2024-11-24 09:44:00,771,21,8,NEFT,Success,0,
560,560,10,180696.81,2024-05-29 00:27:00,560,19,8,UPI,Success,0,
840,840,4,141627.72,2024-06-04 19:55:00,840,22,6,NEFT,Success,0,
189,189,4,751141.29,2025-01-06 07:23:00,189,15,4,NEFT,Success,0,
148,148,6,690492.48,2025-04-01 04:47:00,148,21,4,RTGS,Success,0,
333,333,9,41282.67,2024-04-13 11:22:00,333,4,5,NETBANKING,Success,0,
221,221,5,10743.67,2025-02-20 02:44:00,221,9,5,NETBANKING,Success,0,
359,359,1,147974.97,2024-10-12 04:57:00,359,11,10,NETBANKING,Success,0,
130,130,5,21307.04,2024-05-16 13:15:00,130,12,2,ATM,Success,0,
26,26,4,228293.71,2024-02-23 16:30:00,26,12,1,UPI,Success,0,
649,649,8,340956.15,2024-12-21 22:31:00,649,26,3,POS,Success,0,
515,515,5,560832.3,2024-01-03 06:15:00,515,4,8,RTGS,Success,0,
479,479,3,144926.42,2025-03-28 16:10:00,479,11,5,POS,Success,0,
516,516,3,85935.43,2024-03-22 23:09:00,516,17,3,RTGS,Success,0,
475,475,5,126109.11,2025-03-12 21:23:00,475,3,3,ATM,Success,0,
151,151,6,59426.85,2024-01-25 06:12:00,151,15,2,NEFT,Success,0,
183,183,10,180872.84,2024-03-11 22:37:00,183,10,9,NETBANKING,Success,0,
38,38,9,141447.46,2024-02-03 17:31:00,38,7,5,POS,Success,0,
207,207,5,35117.96,2024-02-23 21:57:00,207,11,9,NETBANKING,Success,0,
184,184,10,494575.34,2025-03-02 07:23:00,184,21,5,RTGS,Success,0,
664,664,3,641822.38,2025-02-15 10:26:00,664,8,6,ATM,Success,0,
183,183,2,116848.16,2024-07-31 10:44:00,183,10,6,IMPS,Success,0,
222,222,9,714297.99,2024-10-16 14:45:00,222,1,8,UPI,Success,0,
86,86,4,30643.35,2024-04-05 14:40:00,86,26,7,POS,Success,0,
899,899,8,628994.66,2025-02-27 08:55:00,899,27,6,NETBANKING,Pending,1,Night Transaction
191,191,8,231819.1,2024-05-17 19:58:00,191,17,5,IMPS,Success,0,
56,56,3,108348.04,2024-04-16 16:02:00,56,21,2,NETBANKING,Success,0,
376,376,8,108087.97,2024-05-25 19:01:00,376,17,8,POS,Success,0,
333,333,10,423507.69,2025-01-21 06:23:00,333,18,8,IMPS,Success,0,
617,617,10,600312.76,2025-04-25 04:23:00,617,14,3,POS,Success,0,
470,470,7,298092.43,2025-04-07 16:55:00,470,25,4,POS,Failed,0,
739,739,8,544811.56,2024-02-12 09:19:00,739,16,6,IMPS,Success,0,
464,464,1,733204.93,2024-05-07 04:59:00,464,21,5,IMPS,Success,0,
774,774,4,606501.88,2024-10-31 13:26:00,774,26,4,UPI,Success,0,
403,403,7,16408.36,2025-04-05 07:45:00,403,20,1,UPI,Success,0,
272,272,10,273039.06,2024-01-15 06:20:00,272,28,6,NEFT,Success,0,
127,127,7,207782.77,2024-06-25 22:49:00,127,24,6,POS,Success,0,
910,910,2,422104.23,2024-06-28 04:43:00,910,24,2,POS,Success,0,
17,17,2,799530.26,2025-04-13 05:14:00,17,5,6,ATM,Success,0,
696,696,4,204169.69,2024-06-03 16:23:00,696,17,6,UPI,Success,1,New Device
